0 53 7901 7901 37579 0 130517
1 53 7901 7901 37579 0 125941
2 11 5179 5179 34291 0 115055
3 11 5179 5179 34291 0 99227
4 9 5109 5109 37595 0 98445
5 9 5109 5109 37595 0 99070
6 25 6227 6227 35592 0 98109
7 25 6227 6227 35592 0 98474
8 11 5457 5457 36969 0 99280
9 11 5457 5457 36969 0 98590
10 11 5453 5453 34433 0 111035
11 11 5453 5453 34433 0 112407
12 21 5415 5415 34291 0 97642
13 21 5415 5415 34291 0 96195
14 15 5273 5273 34291 0 110305
15 15 5273 5273 34291 0 92780
16 15 5265 5265 34291 0 92355
17 15 5265 5265 34291 0 115962
18 13 5273 5273 34291 0 99340
19 13 5273 5273 34291 0 116872
20 35 6295 6295 34783 0 109455
21 35 6295 6295 34783 0 122952
22 17 5315 5315 34291 0 118921
23 17 5315 5315 34291 0 111632
24 33 6515 6515 35065 0 121342
25 33 6515 6515 35065 0 118514
26 13 5301 5301 34291 0 114872
27 13 5301 5301 34291 0 97658
28 79 8801 8192 37566 0 157743
29 79 8801 8192 37566 0 158413
30 117 11303 8192 37534 0 209228
31 117 11303 8192 37534 0 213904
32 107 13933 8192 37542 0 177558
33 107 13933 8192 37542 0 178280
34 107 13933 8192 37542 0 182112
35 107 13933 8192 37542 0 188958
36 79 9387 8192 35681 0 128562
37 79 9387 8192 35681 0 125933
38 23 5549 5549 34291 0 111094
39 23 5549 5549 34291 0 113529
40 17 5381 5381 34291 0 114384
41 17 5381 5381 34291 0 111764
42 61 7627 7627 37019 0 127207
43 61 7627 7627 37019 0 130036
44 101 10893 8192 37480 0 163969
45 101 10893 8192 37480 0 163516
46 24 5660 5660 34291 0 116872
47 24 5660 5660 34291 0 115638
48 25 5681 5681 34291 0 116423
49 25 5681 5681 34291 0 117800
50 17 5305 5305 34291 0 108405
51 17 5305 5305 34291 0 106243
52 9 5155 5155 37116 0 108525
53 9 5155 5155 37116 0 112090
54 13 5521 5521 37195 0 113495
55 13 5521 5521 37195 0 107225
56 99 10205 8192 37536 0 167340
57 99 10205 8192 37536 0 169099
58 99 10237 8192 37536 0 167763
59 99 10237 8192 37536 0 156117
60 135 15457 8192 37542 0 200319
61 135 15457 8192 37542 0 199483
62 161 14149 8192 37582 0 233191
63 161 14149 8192 37582 0 208181
64 61 7667 7667 37019 0 127923
65 61 7667 7667 37019 0 127144
66 65 8585 8192 37398 0 138088
67 65 8585 8192 37398 0 135526
68 51 7479 7479 36819 0 129015
69 51 7479 7479 36819 0 127076
70 37 6723 6723 37333 0 121659
71 37 6723 6723 37333 0 122978
72 35 6427 6427 35387 0 114737
73 35 6427 6427 35387 0 112120
74 59 8605 8192 37241 0 131061
75 59 8605 8192 37241 0 130066
76 33 6139 6139 37175 0 116145
77 33 6139 6139 37175 0 116762
78 19 5841 5841 37067 0 111168
79 19 5841 5841 37067 0 108819
80 53 7591 7591 35931 0 128895
81 53 7591 7591 35931 0 126054
82 22 5612 5612 34291 0 114394
83 22 5612 5612 34291 0 114477
84 30 5966 5966 34291 0 117433
85 30 5966 5966 34291 0 101751
86 83 9623 8192 37201 0 126502
87 83 9623 8192 37201 0 129370
88 15 5213 5213 37593 0 110819
89 15 5213 5213 37593 0 101296
90 71 9257 8192 37480 0 137856
91 71 9257 8192 37480 0 146682
92 15 5215 5215 37593 0 113247
93 15 5215 5215 37593 0 113635
94 29 6163 6163 35271 0 103102
95 29 6163 6163 35271 0 102896
96 75 8621 8192 37566 0 150743
97 75 8621 8192 37566 0 151500
