0 42 1935 512 38514 0 61395
1 42 1935 512 38918 0 55469
2 42 1935 512 38919 0 62324
3 34 1561 512 38514 0 48815
4 38 1700 512 38921 0 52314
5 38 1700 512 38922 0 59636
6 34 1561 512 38514 0 54829
7 38 1700 512 38924 0 59363
8 38 1700 512 38925 0 61585
9 69 3372 1024 38523 0 34720
10 57 2983 1024 38927 0 28030
11 57 2983 512 38928 1 76687
12 34 1714 512 38523 0 55006
13 38 1826 1024 38930 0 20884
14 38 1826 512 38931 0 62742
15 34 1714 512 38523 0 58730
16 38 1826 1024 38933 0 20777
17 38 1826 512 38934 0 58330
18 69 3525 1024 38532 0 34438
19 57 3109 1024 38936 0 28654
20 57 3109 1024 38937 0 34955
21 34 1714 512 38523 0 59886
22 38 1826 512 38930 0 61686
23 38 1826 1024 38931 0 22815
24 34 1714 512 38523 0 64469
25 38 1826 512 38933 0 59671
26 38 1826 512 38934 0 68547
27 69 3525 1024 38532 0 31872
28 57 3109 1024 38936 0 29920
29 57 3109 1024 38937 0 29078
30 34 1714 512 38523 0 65106
31 38 1826 512 38930 0 65667
32 38 1826 512 38931 0 55091
33 34 1714 512 38523 0 52362
34 38 1826 512 38933 0 55926
35 38 1826 512 38934 0 57077
36 69 3525 1024 38532 0 50095
37 57 3109 1024 38936 0 35955
38 57 3109 1024 38937 0 31367
39 34 1714 512 38523 0 52478
40 38 1826 512 38930 0 51957
41 38 1826 512 38931 0 56099
42 34 1714 512 38523 0 53083
43 38 1826 1024 38933 0 26116
44 38 1826 512 38934 0 51200
45 69 3525 1024 38532 0 44941
46 57 3109 1024 38936 0 42719
47 57 3109 1024 38937 0 42415
48 34 1714 512 38523 0 52525
49 38 1826 512 38930 0 54392
50 38 1826 512 38931 0 53122
51 34 1714 512 38523 0 52718
52 38 1826 512 38933 0 63364
53 38 1826 1024 38934 0 34172
54 69 3525 1024 38532 0 46351
55 57 3109 1024 38936 0 45388
56 57 3109 1024 38937 0 29225
57 34 1714 512 38523 0 57741
58 38 1826 512 38930 0 58857
59 38 1826 512 38931 0 55219
60 34 1714 512 38523 0 51081
61 38 1826 512 38933 0 58084
62 38 1826 512 38934 0 54585
63 69 3525 1024 38532 0 39021
64 57 3109 1024 38936 0 32018
65 57 3109 1024 38937 0 27993
66 34 1714 512 38523 0 66542
67 38 1826 1024 38930 0 22520
68 38 1826 512 38931 0 66369
69 34 1714 512 38523 0 60196
70 38 1826 1024 38933 0 22628
71 38 1826 512 38934 0 70758
72 69 3525 1024 38532 0 31911
73 57 3109 1024 38936 0 33340
74 57 3109 1024 38937 0 30946
75 34 1714 512 38523 0 64899
76 38 1826 1024 38930 0 21393
77 38 1826 512 38931 0 61679
78 34 1714 512 38523 0 67561
79 38 1826 512 38933 0 65378
80 38 1826 512 38934 0 61859
81 69 3525 1024 38532 0 32989
82 57 3109 1024 38936 0 32144
83 57 3109 1024 38937 0 27602
84 34 1714 512 38523 0 61257
85 38 1826 512 38930 0 61523
86 38 1826 512 38931 0 69054
87 34 1714 512 38523 0 62376
88 38 1826 512 38933 0 63842
89 38 1826 512 38934 0 67341
90 69 3525 1024 38532 0 32225
91 57 3109 1024 38936 0 31941
92 57 3109 1024 38937 0 31664
93 34 1714 512 38523 0 70775
94 38 1826 1024 38930 0 24096
95 38 1826 512 38931 0 68953
96 34 1714 512 38523 0 55066
97 38 1826 1024 38933 0 31433
98 38 1826 512 38934 0 62880
99 69 3525 1024 38532 0 34694
100 57 3109 1024 38936 0 37620
101 57 3109 1024 38937 0 40383
102 34 1714 512 38523 0 58079
103 38 1826 512 38930 0 59887
104 38 1826 512 38931 0 61756
105 34 1714 512 38523 0 53100
106 38 1826 512 38933 0 58823
107 38 1826 512 38934 0 60062
108 69 3525 1024 38532 0 37756
109 57 3109 1024 38936 0 36848
110 57 3109 1024 38937 0 28662
111 34 1714 512 38523 0 53448
112 38 1826 512 38930 0 65749
113 38 1826 512 38931 0 60831
114 34 1714 512 38523 0 55086
115 38 1826 512 38933 0 60043
116 38 1826 1024 38934 0 22123
117 69 3525 1024 38532 0 35202
118 57 3109 1024 38936 0 38757
119 57 3109 1024 38937 0 29507
120 34 1714 512 38523 0 54374
121 38 1826 512 38930 0 54706
122 38 1826 512 38931 0 57349
123 34 1714 1024 38523 0 29267
124 38 1826 512 38933 0 56957
125 38 1826 512 38934 0 54230
126 69 3372 1024 38532 0 33152
127 57 2983 1024 38936 0 38781
128 57 2983 512 38937 1 73672
129 34 1561 512 38523 0 39972
130 38 1700 512 38930 0 49143
131 38 1700 512 38931 0 46962
132 34 1561 512 38523 0 41425
133 38 1700 512 38933 0 51620
134 38 1700 512 38934 0 47118
135 42 1935 512 38523 0 49738
136 42 1935 512 38936 0 47084
137 42 1935 512 38937 0 51395
138 38 1700 512 38514 0 46790
139 38 1700 512 38918 0 51599
140 34 1561 512 38919 0 48726
141 31 1376 512 38514 0 36132
142 34 1489 512 38921 0 46396
143 31 1376 512 38922 0 40789
144 31 1376 512 38514 0 36597
145 34 1489 512 38924 0 48765
146 31 1376 512 38925 0 38789
147 62 2959 1024 38523 0 52870
148 53 2636 512 38927 0 66316
149 46 2391 512 38928 0 57160
150 31 1514 512 38523 0 37690
151 34 1603 512 38928 0 47419
152 31 1475 512 38931 0 45205
153 31 1514 512 38523 0 39359
154 34 1603 512 38931 0 49655
155 31 1475 512 38934 0 43233
156 62 3097 1024 38532 0 44325
157 53 2750 1024 38934 0 62519
158 46 2490 1024 38937 0 48705
159 31 1514 512 38523 0 38244
160 34 1603 512 38928 0 48760
161 31 1475 512 38931 0 45231
162 31 1514 512 38523 0 38759
163 34 1603 512 38931 0 52419
164 31 1475 512 38934 0 43951
165 62 3097 1024 38532 0 54803
166 53 2750 1024 38934 0 54290
167 46 2490 1024 38937 0 51684
168 31 1514 512 38523 0 38821
169 34 1603 512 38928 0 47622
170 31 1475 512 38931 0 46040
171 31 1514 512 38523 0 39204
172 34 1603 512 38931 0 50205
173 31 1475 512 38934 0 46231
174 62 3097 1024 38532 0 49900
175 53 2750 1024 38934 0 55102
176 46 2490 1024 38937 0 47861
177 31 1514 512 38523 0 39681
178 34 1603 512 38928 0 49084
179 31 1475 512 38931 0 46890
180 31 1514 512 38523 0 39061
181 34 1603 512 38931 0 51668
182 31 1475 512 38934 0 45478
183 62 3097 1024 38532 0 54059
184 53 2750 1024 38934 0 43661
185 46 2490 512 38937 1 74541
186 31 1514 512 38523 0 40730
187 34 1603 512 38928 0 53643
188 31 1475 512 38931 0 46020
189 31 1514 512 38523 0 38642
190 34 1603 512 38931 0 48396
191 31 1475 512 38934 0 42590
192 62 3097 1024 38532 0 36833
193 53 2750 1024 38934 0 47822
194 46 2490 1024 38937 0 46277
195 31 1514 512 38523 0 41323
196 34 1603 512 38928 0 53506
197 31 1475 512 38931 0 49683
198 31 1514 512 38523 0 42121
199 34 1603 512 38931 0 55602
200 31 1475 512 38934 0 50318
201 62 3097 1024 38532 0 38802
202 53 2750 1024 38934 0 42220
203 46 2490 1024 38937 0 35760
204 31 1514 512 38523 0 42208
205 34 1603 512 38928 0 54117
206 31 1475 512 38931 0 49447
207 31 1514 512 38523 0 43176
208 34 1603 512 38931 0 56134
209 31 1475 512 38934 0 49389
210 62 3097 1024 38532 0 39274
211 53 2750 1024 38934 0 40228
212 46 2490 1024 38937 0 35578
213 31 1514 1024 38523 0 31650
214 34 1603 512 38928 0 49003
215 31 1475 512 38931 0 50875
216 31 1514 512 38523 0 42520
217 34 1603 512 38931 0 56881
218 31 1475 512 38934 0 52413
219 62 3097 1024 38532 0 40472
220 53 2750 1024 38934 0 60913
221 46 2490 1024 38937 0 47560
222 31 1514 512 38523 0 41852
223 34 1603 512 38928 0 53940
224 31 1475 512 38931 0 44972
225 31 1514 512 38523 0 38063
226 34 1603 512 38931 0 50147
227 31 1475 512 38934 0 44192
228 62 3097 1024 38532 0 57551
229 53 2750 1024 38934 0 63710
230 46 2490 512 38937 1 74539
231 31 1514 512 38523 0 38380
232 34 1603 1024 38928 0 44611
233 31 1475 512 38931 0 45114
234 31 1514 512 38523 0 37883
235 34 1603 512 38931 0 51056
236 31 1475 512 38934 0 45261
237 62 3097 1024 38532 0 47441
238 53 2750 1024 38934 0 46480
239 46 2490 1024 38937 0 46077
240 31 1514 512 38523 0 38691
241 34 1603 512 38928 0 48930
242 31 1475 512 38931 0 46009
243 31 1514 512 38523 0 39715
244 34 1603 512 38931 0 50090
245 31 1475 512 38934 0 47039
246 62 3097 1024 38532 0 46144
247 53 2750 1024 38934 0 56046
248 46 2490 1024 38937 0 48821
249 31 1514 512 38523 0 39247
250 34 1603 512 38928 0 49476
251 31 1475 512 38931 0 46148
252 31 1514 512 38523 0 39630
253 34 1603 512 38931 0 49624
254 31 1475 512 38934 0 44253
255 62 3097 1024 38532 0 48445
256 53 2750 1024 38934 0 35602
257 46 2490 1024 38937 0 24647
258 31 1514 512 38523 0 42429
259 34 1603 512 38928 0 52796
260 31 1475 512 38931 0 46747
261 31 1514 512 38523 0 42505
262 34 1603 512 38931 0 55145
263 31 1475 512 38934 0 50628
264 62 2959 1024 38532 0 32946
265 53 2636 1024 38934 0 34841
266 46 2391 512 38937 0 64995
267 31 1376 512 38523 0 38022
268 34 1489 512 38928 0 48329
269 31 1376 512 38931 0 49503
270 31 1376 512 38523 0 40313
271 34 1489 512 38931 0 48665
272 31 1376 512 38934 0 49608
273 38 1700 512 38523 0 53155
274 38 1700 512 38934 0 55634
275 34 1561 512 38937 0 52376
276 38 1700 512 38514 0 62780
277 38 1700 512 38918 0 53327
278 34 1561 512 38919 0 52323
279 31 1376 512 38514 0 46077
280 34 1489 512 38921 0 51831
281 31 1376 512 38922 0 48099
282 31 1376 512 38514 0 45927
283 34 1489 512 38924 0 53603
284 31 1376 512 38925 0 49397
285 62 2959 1024 38523 0 32356
286 53 2636 512 38927 0 77793
287 46 2391 512 38928 0 62457
288 31 1514 512 38523 0 37503
289 34 1603 512 38928 0 44547
290 31 1475 512 38931 0 45774
291 31 1514 512 38523 0 40854
292 34 1603 512 38931 0 50018
293 31 1475 512 38934 0 46738
294 62 3097 512 38532 1 75583
295 53 2750 1024 38934 0 45956
296 46 2490 1024 38937 0 51312
297 31 1514 512 38523 0 39746
298 34 1603 512 38928 0 46527
299 31 1475 1024 38931 0 46037
300 31 1514 512 38523 0 41174
301 34 1603 512 38931 0 51568
302 31 1475 512 38934 0 48231
303 62 3097 1024 38532 0 59563
304 53 2750 1024 38934 0 48218
305 46 2490 1024 38937 0 33168
306 31 1514 512 38523 0 41061
307 34 1603 512 38928 0 50209
308 31 1475 512 38931 0 46493
309 31 1514 512 38523 0 39789
310 34 1603 512 38931 0 49328
311 31 1475 512 38934 0 46818
312 62 3097 1024 38532 0 45772
313 53 2750 1024 38934 0 52220
314 46 2490 1024 38937 0 42959
315 31 1514 512 38523 0 37903
316 34 1603 512 38928 0 48151
317 31 1475 512 38931 0 45813
318 31 1514 512 38523 0 42067
319 34 1603 512 38931 0 49678
320 31 1475 512 38934 0 64303
321 62 3097 1024 38532 0 25872
322 53 2750 1024 38934 0 28070
323 46 2490 512 38937 1 84646
324 31 1514 512 38523 0 55540
325 34 1603 512 38928 0 65534
326 31 1475 512 38931 0 62318
327 31 1514 512 38523 0 53926
328 34 1603 512 38931 0 71527
329 31 1475 512 38934 0 57874
330 62 3097 1024 38532 0 25339
331 53 2750 1024 38934 0 26700
332 46 2490 1024 38937 0 24868
333 31 1514 512 38523 0 51695
