0 18 463 256 17281 0 24061
1 18 468 256 17282 0 23720
2 18 472 472 17283 0 30664
3 18 472 256 17284 0 23901
4 18 468 256 17285 0 22767
5 18 463 463 17286 0 32492
6 19 491 256 17338 0 24754
7 21 543 512 17339 0 31082
8 21 549 512 17340 0 35080
9 21 554 512 17341 0 32635
10 21 554 512 17342 0 35104
11 21 549 512 17343 0 34047
12 21 543 512 17344 0 29681
13 19 491 491 17345 0 33263
14 19 491 256 17395 0 23932
15 21 550 512 17396 0 23909
16 23 605 512 17397 0 24575
17 24 630 512 17398 0 29262
18 24 636 512 17399 0 33557
19 24 636 512 17400 0 36459
20 24 630 512 17401 0 37832
21 23 605 512 17402 0 28794
22 21 550 512 17403 0 26032
23 19 491 491 17403 0 34934
24 18 463 463 17450 0 24500
25 21 543 512 17452 0 35170
26 23 605 512 17454 0 31647
27 25 664 512 17455 0 32394
28 26 692 512 17456 0 37912
29 27 715 512 17457 0 36883
30 27 715 512 17458 0 38100
31 26 692 512 17459 0 30427
32 25 664 512 17460 0 30334
33 23 605 512 17461 0 41355
34 21 543 512 17462 0 35647
35 18 463 463 17463 0 35776
36 18 468 468 17510 0 38864
37 21 549 512 17511 0 37231
38 24 630 512 17512 0 37301
39 26 692 512 17513 0 38602
40 27 720 512 17514 0 45169
41 28 743 512 17515 0 45639
42 28 743 512 17516 0 35914
43 27 720 512 17517 0 42836
44 26 692 512 17518 0 38235
45 24 630 512 17519 0 40490
46 21 549 256 17519 0 27120
47 18 468 256 17519 0 30850
48 18 472 472 17566 0 26323
49 21 554 512 17568 0 33691
50 24 636 512 17570 0 38096
51 27 715 512 17571 0 47023
52 28 743 512 17572 0 46476
53 29 766 512 17573 0 46766
54 29 766 512 17574 0 43216
55 28 743 512 17575 0 45369
56 27 715 512 17576 0 32853
57 24 636 512 17577 0 36366
58 21 554 512 17578 0 40250
59 18 472 472 17579 0 34562
60 18 472 472 17626 0 38492
61 21 554 256 17627 0 28757
62 24 636 512 17628 0 32815
63 27 715 512 17629 0 45940
64 28 743 512 17630 0 41491
65 29 766 512 17631 0 46046
66 29 766 512 17632 0 36280
67 28 743 512 17633 0 39502
68 27 715 512 17634 0 43474
69 24 636 512 17635 0 36070
70 21 554 512 17635 0 34662
71 18 472 472 17635 0 33769
72 18 468 468 17678 0 30769
73 21 549 256 17679 0 26537
74 24 630 512 17680 0 42163
75 26 692 512 17682 0 44570
76 27 720 512 17684 0 43425
77 28 743 512 17686 0 28990
78 28 743 512 17688 0 38658
79 27 720 512 17690 0 36451
80 26 692 256 17692 1 33418
81 24 630 512 17686 0 44029
82 21 549 256 17686 0 28579
83 18 468 468 17686 0 31760
84 18 463 463 17728 0 38213
85 21 543 512 17729 0 34363
86 23 605 512 17731 0 31524
87 25 664 512 17745 0 33663
88 26 692 512 17745 0 34762
89 27 715 512 17745 0 43238
90 27 715 512 17745 0 42489
91 26 692 512 17745 0 35789
92 25 664 512 17745 0 40375
93 23 605 512 17745 0 41252
94 21 543 512 17735 0 38999
95 18 463 463 17735 0 41452
96 19 491 256 17778 0 30476
97 21 550 512 17796 0 32331
98 23 605 512 17798 0 40295
99 24 630 512 17800 0 34654
100 24 636 512 17802 0 37704
101 24 636 512 17804 0 35029
102 24 630 512 17806 0 34027
103 23 605 256 17808 0 29094
104 21 550 512 17796 0 28735
105 19 491 256 17796 0 27532
106 19 491 491 17847 0 43984
107 21 543 512 17861 0 38064
