0 6 22798 22798 25187 0 0
1 6 22798 22798 25187 0 0
2 6 22798 22798 25187 0 0
3 6 22798 22798 25187 0 0
4 6 22798 22798 25187 0 0
5 6 22798 22798 25187 0 0
6 6 22798 22798 25187 0 0
7 6 22798 22798 25187 0 0
8 6 22798 22798 25187 0 0
9 4 22782 22782 25187 0 0
10 6 22798 22798 25187 0 0
11 6 22798 22798 25187 0 0
12 6 22798 22798 25187 0 0
13 6 22798 22798 25187 0 0
14 6 22798 22798 25187 0 0
15 6 22798 22798 25187 0 0
16 6 22798 22798 25187 0 0
17 6 22798 22798 25187 0 0
18 6 22798 22798 25187 0 0
19 6 22798 22798 25187 0 0
20 6 22798 22798 25187 0 0
21 6 22798 22798 25187 0 0
22 6 22798 22798 25187 0 0
23 6 22798 22798 25187 0 0
24 6 22798 22798 25187 0 0
25 6 22798 22798 25187 0 0
26 6 22798 22798 25187 0 0
27 6 22798 22798 25187 0 0
28 6 22798 22798 25187 0 0
29 6 22798 22798 25187 0 0
30 6 22797 22797 25187 0 0
31 6 22798 22798 25187 0 0
32 6 22798 22798 25187 0 0
33 6 22797 22797 25187 0 0
34 5 22792 22792 25187 0 0
35 6 22798 22798 25187 0 0
36 6 22798 22798 25187 0 0
37 6 22798 22798 25187 0 0
38 6 22798 22798 25187 0 0
39 6 22798 22798 25187 0 0
40 6 22798 22798 25187 0 0
41 6 22798 22798 25187 0 0
42 6 22798 22798 25187 0 0
43 6 22798 22798 25187 0 0
44 6 22798 22798 25187 0 0
45 6 22798 22798 25187 0 0
46 6 22798 22798 25187 0 0
47 6 22798 22798 25187 0 0
48 6 22798 22798 25187 0 0
49 6 22798 22798 25187 0 0
50 6 22798 22798 25187 0 0
51 5 22779 22779 25187 0 0
52 6 22798 22798 25187 0 0
53 6 22798 22798 25187 0 0
54 6 22798 22798 25187 0 0
55 6 22798 22798 25187 0 0
56 6 22798 22798 25187 0 0
57 6 22798 22798 25187 0 0
58 6 22798 22798 25187 0 0
59 6 22798 22798 25187 0 0
60 6 22798 22798 25187 0 0
61 6 22798 22798 25187 0 0
62 6 22798 22798 25187 0 0
63 5 22792 22792 25187 0 0
64 6 22798 22798 25187 0 0
65 6 22798 22798 25187 0 0
66 6 22798 22798 25187 0 0
67 5 22779 22779 25187 0 0
68 6 22798 22798 25187 0 0
69 6 22798 22798 25187 0 0
70 6 22798 22798 25187 0 0
71 6 22798 22798 25187 0 0
72 6 22798 22798 25187 0 0
73 6 22798 22798 25187 0 0
74 6 22798 22798 25187 0 0
75 6 22798 22798 25187 0 0
76 6 22798 22798 25187 0 0
77 5 22792 22792 25187 0 0
78 6 22798 22798 25187 0 0
79 5 22792 22792 25187 0 0
80 6 22798 22798 25187 0 0
81 6 22798 22798 25187 0 0
82 6 22798 22798 25187 0 0
83 5 22792 22792 25187 0 0
84 6 22798 22798 25187 0 0
85 6 22798 22798 25187 0 0
86 6 22798 22798 25187 0 0
87 5 22792 22792 25187 0 0
88 5 22792 22792 25187 0 0
89 5 22792 22792 25187 0 0
90 6 22798 22798 25187 0 0
91 6 22798 22798 25187 0 0
92 6 22798 22798 25187 0 0
93 6 22798 22798 25187 0 0
94 6 22798 22798 25187 0 0
95 6 22798 22798 25187 0 0
96 6 22798 22798 25187 0 0
97 6 22798 22798 25187 0 0
98 5 22792 22792 25187 0 0
99 5 22792 22792 25187 0 0
100 6 22798 22798 25187 0 0
101 5 22792 22792 25187 0 0
102 6 22798 22798 25187 0 0
103 6 22798 22798 25187 0 0
104 5 22792 22792 25187 0 0
105 6 22798 22798 25187 0 0
106 5 22792 22792 25187 0 0
107 6 22798 22798 25187 0 0
108 5 22792 22792 25187 0 0
109 6 22798 22798 25187 0 0
110 6 22798 22798 25187 0 0
111 6 22798 22798 25187 0 0
112 6 22798 22798 25187 0 0
113 6 22798 22798 25187 0 0
114 5 22792 22792 25187 0 0
115 3 22776 22776 25187 0 0
116 6 22798 22798 25187 0 0
117 6 22798 22798 25187 0 0
118 5 22792 22792 25187 0 0
119 5 22792 22792 25187 0 0
120 6 22798 22798 25187 0 0
121 6 22798 22798 25187 0 0
122 6 22798 22798 25187 0 0
123 6 22798 22798 25187 0 0
124 5 22792 22792 25187 0 0
125 6 22798 22798 25187 0 0
126 6 22798 22798 25187 0 0
127 3 22776 22776 25187 0 0
128 6 22798 22798 25187 0 0
129 6 22798 22798 25187 0 0
130 6 22798 22798 25187 0 0
131 6 22798 22798 25187 0 0
132 5 22792 22792 25187 0 0
133 6 22798 22798 25187 0 0
134 6 22798 22798 25187 0 0
135 6 22798 22798 25187 0 0
136 6 22798 22798 25187 0 0
137 6 22798 22798 25187 0 0
138 6 22798 22798 25187 0 0
139 6 22798 22798 25187 0 0
140 6 22798 22798 25187 0 0
141 5 22792 22792 25187 0 0
142 6 22798 22798 25187 0 0
143 6 22798 22798 25187 0 0
144 6 22798 22798 25187 0 0
145 5 22792 22792 25187 0 0
146 6 22797 22797 25187 0 0
147 5 22791 22791 25187 0 0
148 5 22792 22792 25187 0 0
149 6 22797 22797 25187 0 0
150 6 22798 22798 25187 0 0
151 5 22792 22792 25187 0 0
152 6 22798 22798 25187 0 0
153 5 22792 22792 25187 0 0
154 5 22792 22792 25187 0 0
155 6 22798 22798 25187 0 0
156 5 22792 22792 25187 0 0
157 5 22785 22785 25187 0 0
158 6 22798 22798 25187 0 0
159 6 22798 22798 25187 0 0
160 6 22798 22798 25187 0 0
161 6 22798 22798 25187 0 0
162 6 22798 22798 25187 0 0
163 6 22798 22798 25187 0 0
164 4 22782 22782 25187 0 0
165 6 22798 22798 25187 0 0
166 5 22789 22789 25187 0 0
167 6 22798 22798 25187 0 0
168 6 22798 22798 25187 0 0
169 6 22798 22798 25187 0 0
170 6 22798 22798 25187 0 0
171 6 22798 22798 25187 0 0
172 6 22798 22798 25187 0 0
